customer_id,customer_name,email,city,state,signup_date,customer_segment_x,recency_days,frequency,monetary,rfm_total,customer_segment_y
C00203,Sunil Kulkarni,sunil.kulkarni203@example.com,Hyderabad,Telangana,2024-03-12,New,18.0,1.0,5305.22,3.0,Lost / Churned
C00204,Diya Agarwal,diya.agarwal204@example.com,Delhi,Delhi,2023-03-15,Regular,404.0,2.0,5423.42,7.0,New / Promising
C00205,Aditya Pillai,aditya.pillai205@example.com,Surat,Gujarat,2023-10-26,VIP,,,,,
C00206,Aarav Chopra,aarav.chopra206@example.com,Aligarh,Uttar Pradesh,2024-04-22,Regular,4.0,1.0,4468.9,3.0,Lost / Churned
C00207,Vihaan Chopra,vihaan.chopra207@example.com,Kochi,Kerala,2024-09-10,Regular,,,,,
C00208,Rohan Das,rohan.das208@example.com,Surat,Gujarat,2023-12-26,New,51.0,1.0,7966.01,5.0,Lost / Churned
C00209,Aadhya Nair,aadhya.nair209@example.com,Ahmedabad,Gujarat,2024-01-22,Loyal,94.0,1.0,8841.82,5.0,Lost / Churned
C00210,Rohan Rao,rohan.rao210@example.com,Chandigarh,Chandigarh,2023-09-23,New,,,,,
C00211,Amit Bose,amit.bose211@example.com,Coimbatore,Tamil Nadu,2023-04-22,New,39.0,3.0,22800.87,7.0,At Risk (was loyal)
C00212,Priya Kulkarni,priya.kulkarni212@example.com,Nagpur,Maharashtra,2022-10-02,Regular,374.0,3.0,13484.88,9.0,Regular
C00213,Kavya Patel,kavya.patel213@example.com,Aligarh,Uttar Pradesh,2024-04-30,Regular,75.0,1.0,3225.59,4.0,Lost / Churned
C00214,Krishna Das,krishna.das214@example.com,Bengaluru,Karnataka,2022-09-07,New,604.0,1.0,872.3,6.0,New / Promising
C00215,Ira Shah,ira.shah215@example.com,Patna,Bihar,2023-11-16,New,,,,,
C00216,Ananya Sharma,ananya.sharma216@example.com,Indore,Madhya Pradesh,2023-05-22,Regular,58.0,5.0,25625.41,9.0,At Risk (was loyal)
C00217,Reyansh Bose,reyansh.bose217@example.com,Aligarh,Uttar Pradesh,2022-08-06,New,299.0,4.0,22764.62,10.0,Champions
C00218,Sunil Rao,sunil.rao218@example.com,Surat,Gujarat,2022-12-15,Regular,14.0,7.0,14689.06,7.0,At Risk (was loyal)
C00219,Nikhil Shah,nikhil.shah219@example.com,Jaipur,Rajasthan,2023-12-20,New,,,,,
C00220,Riya Sharma,riya.sharma220@example.com,Jaipur,Rajasthan,2023-06-14,Regular,9.0,3.0,3999.9,5.0,At Risk (was loyal)
C00221,Aditya Patel,aditya.patel221@example.com,Kolkata,West Bengal,2024-01-08,Regular,33.0,3.0,4866.44,5.0,At Risk (was loyal)
C00222,Anika Agarwal,anika.agarwal222@example.com,Nagpur,Maharashtra,2024-02-16,New,16.0,3.0,23621.26,7.0,At Risk (was loyal)
C00223,Neha Bose,neha.bose223@example.com,Pune,Maharashtra,2023-10-24,New,381.0,1.0,7217.66,7.0,New / Promising
C00224,Myra Sharma,myra.sharma224@example.com,Kochi,Kerala,2022-04-06,New,273.0,3.0,27198.42,9.0,Champions
C00225,Sai Joshi,sai.joshi225@example.com,Lucknow,Uttar Pradesh,2023-12-10,New,,,,,
C00226,Kabir Kulkarni,kabir.kulkarni226@example.com,Pune,Maharashtra,2023-01-13,VIP,51.0,5.0,46210.64,10.0,At Risk (was loyal)
C00227,Riya Pillai,riya.pillai227@example.com,Kochi,Kerala,2022-12-19,New,383.0,3.0,9525.09,9.0,Regular
C00228,Pooja Agarwal,pooja.agarwal228@example.com,Nagpur,Maharashtra,2022-12-05,Loyal,161.0,7.0,56048.87,10.0,At Risk (was loyal)
C00229,Neha Das,neha.das229@example.com,Surat,Gujarat,2022-10-05,New,119.0,3.0,25716.65,8.0,At Risk (was loyal)
C00230,Krishna Patel,krishna.patel230@example.com,Lucknow,Uttar Pradesh,2022-05-04,Regular,691.0,1.0,172.01,6.0,New / Promising
C00231,Ananya Reddy,ananya.reddy231@example.com,Kolkata,West Bengal,2024-01-31,Loyal,45.0,3.0,45375.68,8.0,At Risk (was loyal)
C00232,Amit Nair,amit.nair232@example.com,Coimbatore,Tamil Nadu,2022-07-16,Regular,404.0,5.0,26396.29,11.0,Champions
C00233,Pooja Bose,pooja.bose233@example.com,Kolkata,West Bengal,2022-10-11,Regular,558.0,3.0,59051.76,11.0,Champions
C00234,Sara Mehta,sara.mehta234@example.com,Chandigarh,Chandigarh,2022-04-13,Regular,170.0,2.0,16031.9,6.0,Lost / Churned
C00235,Kabir Patel,kabir.patel235@example.com,Kolkata,West Bengal,2023-01-05,New,266.0,4.0,68492.43,11.0,Champions
C00236,Kabir Sharma,kabir.sharma236@example.com,Chennai,Tamil Nadu,2023-12-27,VIP,53.0,2.0,14752.7,6.0,Lost / Churned
C00237,Arjun Rao,arjun.rao237@example.com,Coimbatore,Tamil Nadu,2022-02-16,Loyal,361.0,5.0,70286.12,12.0,Champions
C00238,Riya Mehta,riya.mehta238@example.com,Delhi,Delhi,2023-12-16,VIP,380.0,1.0,17181.96,7.0,New / Promising
C00239,Rohan Bose,rohan.bose239@example.com,Ahmedabad,Gujarat,2022-04-16,New,229.0,3.0,60417.63,10.0,Champions
C00240,Ira Mehta,ira.mehta240@example.com,Mumbai,Maharashtra,2023-04-26,Loyal,237.0,3.0,61209.65,10.0,Champions
C00241,Myra Kapoor,myra.kapoor241@example.com,Kochi,Kerala,2022-07-08,VIP,256.0,4.0,51483.28,11.0,Champions
C00242,Krishna Bose,krishna.bose242@example.com,Delhi,Delhi,2022-04-27,New,689.0,2.0,5179.15,7.0,New / Promising
C00243,Saanvi Bose,saanvi.bose243@example.com,Bengaluru,Karnataka,2022-03-17,New,232.0,3.0,28125.25,9.0,Champions
C00244,Arjun Iyer,arjun.iyer244@example.com,Delhi,Delhi,2024-04-10,Loyal,257.0,1.0,1082.19,5.0,New / Promising
C00245,Aditya Patel,aditya.patel245@example.com,Lucknow,Uttar Pradesh,2022-05-02,Regular,430.0,3.0,49432.23,11.0,Champions
C00246,Amit Chopra,amit.chopra246@example.com,Coimbatore,Tamil Nadu,2023-09-13,Loyal,460.0,1.0,6270.07,6.0,New / Promising
C00247,Amit Pillai,amit.pillai247@example.com,Pune,Maharashtra,2023-01-25,New,127.0,3.0,22311.59,8.0,At Risk (was loyal)
C00248,Meera Das,meera.das248@example.com,Patna,Bihar,2022-11-01,Loyal,231.0,3.0,19945.65,9.0,Champions
C00249,Kabir Kulkarni,kabir.kulkarni249@example.com,Nagpur,Maharashtra,2023-09-28,New,296.0,1.0,6547.66,5.0,New / Promising
C00250,Sara Reddy,sara.reddy250@example.com,Delhi,Delhi,2024-08-28,New,,,,,
C00251,Rohan Singh,rohan.singh251@example.com,Kolkata,West Bengal,2022-09-28,New,447.0,3.0,28150.02,10.0,Champions
C00252,Reyansh Patel,reyansh.patel252@example.com,Bengaluru,Karnataka,2022-06-27,Loyal,222.0,3.0,8347.15,8.0,Regular
C00253,Aditya Nair,aditya.nair253@example.com,Coimbatore,Tamil Nadu,2022-01-03,Regular,16.0,3.0,29927.19,7.0,At Risk (was loyal)
C00254,Myra Shah,myra.shah254@example.com,Nagpur,Maharashtra,2023-04-27,Regular,263.0,2.0,30289.36,8.0,New / Promising
C00255,Vivaan Patel,vivaan.patel255@example.com,Lucknow,Uttar Pradesh,2022-10-23,Regular,708.0,2.0,21537.58,9.0,New / Promising
C00256,Neha Das,neha.das256@example.com,Lucknow,Uttar Pradesh,2022-03-14,Loyal,140.0,8.0,31298.34,9.0,At Risk (was loyal)
C00257,Meera Rao,meera.rao257@example.com,Pune,Maharashtra,2024-03-17,Regular,256.0,1.0,2671.55,5.0,New / Promising
C00258,Aadhya Reddy,aadhya.reddy258@example.com,Kolkata,West Bengal,2023-07-12,Loyal,57.0,2.0,5622.61,5.0,Lost / Churned
C00259,Rohan Iyer,rohan.iyer259@example.com,Pune,Maharashtra,2024-07-19,Regular,91.0,1.0,1806.96,4.0,Lost / Churned
C00260,Priya Iyer,priya.iyer260@example.com,Jaipur,Rajasthan,2022-03-15,Regular,222.0,2.0,4005.0,6.0,New / Promising
C00261,Reyansh Mehta,reyansh.mehta261@example.com,Delhi,Delhi,2023-09-02,Regular,378.0,3.0,9433.25,9.0,Regular
C00262,Myra Reddy,myra.reddy262@example.com,Lucknow,Uttar Pradesh,2023-04-25,New,5.0,2.0,5707.71,4.0,Lost / Churned
C00263,Neha Joshi,neha.joshi263@example.com,Lucknow,Uttar Pradesh,2024-08-23,Loyal,,,,,
C00264,Pari Agarwal,pari.agarwal264@example.com,Jaipur,Rajasthan,2023-05-21,Regular,219.0,3.0,3864.06,7.0,Regular
C00265,Aditya Shah,aditya.shah265@example.com,Patna,Bihar,2022-02-10,New,142.0,3.0,14404.07,7.0,At Risk (was loyal)
C00266,Pooja Kapoor,pooja.kapoor266@example.com,Nagpur,Maharashtra,2023-09-11,Loyal,407.0,2.0,103436.29,11.0,Champions
C00267,Aarav Gupta,aarav.gupta267@example.com,Jaipur,Rajasthan,2022-08-23,Regular,247.0,2.0,12970.89,7.0,New / Promising
C00268,Amit Rao,amit.rao268@example.com,Mumbai,Maharashtra,2023-08-14,Regular,,,,,
C00269,Amit Nair,amit.nair269@example.com,Delhi,Delhi,2023-04-27,VIP,351.0,3.0,46056.34,11.0,Champions
C00270,Rohan Das,rohan.das270@example.com,Chandigarh,Chandigarh,2024-07-27,Regular,,,,,
C00271,Reyansh Kulkarni,reyansh.kulkarni271@example.com,Jaipur,Rajasthan,2023-03-23,New,,,,,
C00272,Aditya Bose,aditya.bose272@example.com,Kochi,Kerala,2022-12-23,VIP,58.0,3.0,5426.13,6.0,At Risk (was loyal)
C00273,Ananya Kapoor,ananya.kapoor273@example.com,Nagpur,Maharashtra,2023-11-18,Regular,,,,,
C00274,Kavya Nair,kavya.nair274@example.com,Hyderabad,Telangana,2022-12-04,New,220.0,4.0,21746.5,10.0,Champions
C00275,Neha Bose,neha.bose275@example.com,Nagpur,Maharashtra,2022-10-23,New,50.0,1.0,1150.31,3.0,Lost / Churned
C00276,Priya Agarwal,priya.agarwal276@example.com,Indore,Madhya Pradesh,2022-02-07,Loyal,529.0,3.0,6844.79,8.0,Regular
C00277,Aditya Kapoor,aditya.kapoor277@example.com,Patna,Bihar,2022-09-16,Regular,471.0,4.0,9294.53,9.0,Regular
C00278,Vihaan Joshi,vihaan.joshi278@example.com,Aligarh,Uttar Pradesh,2024-06-04,Regular,,,,,
C00279,Priya Sharma,priya.sharma279@example.com,Chandigarh,Chandigarh,2023-11-05,Loyal,,,,,
C00280,Myra Chopra,myra.chopra280@example.com,Coimbatore,Tamil Nadu,2022-02-25,Loyal,141.0,2.0,8283.87,6.0,Lost / Churned
C00281,Pari Malhotra,pari.malhotra281@example.com,Kolkata,West Bengal,2023-09-30,New,28.0,4.0,66535.57,9.0,At Risk (was loyal)
C00282,Rohan Das,rohan.das282@example.com,Kochi,Kerala,2024-02-18,New,,,,,
C00283,Ishaan Rao,ishaan.rao283@example.com,Delhi,Delhi,2023-07-17,New,34.0,3.0,26948.61,7.0,At Risk (was loyal)
C00284,Meera Mehta,meera.mehta284@example.com,Ahmedabad,Gujarat,2023-03-25,Loyal,477.0,1.0,2833.67,6.0,New / Promising
C00285,Vihaan Sharma,vihaan.sharma285@example.com,Kochi,Kerala,2024-09-23,New,,,,,
C00286,Neha Nair,neha.nair286@example.com,Pune,Maharashtra,2022-11-15,Regular,552.0,3.0,72566.85,11.0,Champions
C00287,Aarav Agarwal,aarav.agarwal287@example.com,Coimbatore,Tamil Nadu,2023-02-22,Loyal,40.0,3.0,48512.19,8.0,At Risk (was loyal)
C00288,Sai Reddy,sai.reddy288@example.com,Bengaluru,Karnataka,2023-04-18,Loyal,67.0,4.0,66155.6,10.0,At Risk (was loyal)
C00289,Rohan Iyer,rohan.iyer289@example.com,Hyderabad,Telangana,2023-05-26,New,,,,,
C00290,Pari Rao,pari.rao290@example.com,Lucknow,Uttar Pradesh,2023-03-02,Loyal,51.0,2.0,1522.75,5.0,Lost / Churned
C00291,Anika Patel,anika.patel291@example.com,Kochi,Kerala,2023-04-13,New,483.0,4.0,10417.03,9.0,Regular
C00292,Arjun Joshi,arjun.joshi292@example.com,Coimbatore,Tamil Nadu,2022-07-15,Loyal,207.0,2.0,2642.61,6.0,New / Promising
C00293,Pooja Iyer,pooja.iyer293@example.com,Chandigarh,Chandigarh,2024-06-03,New,87.0,2.0,8859.75,6.0,Lost / Churned
C00294,Krishna Chopra,krishna.chopra294@example.com,Bengaluru,Karnataka,2022-12-15,Regular,203.0,5.0,14170.76,9.0,Regular
C00295,Krishna Sharma,krishna.sharma295@example.com,Chandigarh,Chandigarh,2022-10-17,Loyal,240.0,5.0,92579.52,11.0,Champions
C00296,Priya Kulkarni,priya.kulkarni296@example.com,Lucknow,Uttar Pradesh,2023-08-17,New,247.0,2.0,7011.03,7.0,New / Promising
C00297,Kavya Iyer,kavya.iyer297@example.com,Kochi,Kerala,2023-04-03,New,133.0,4.0,9757.13,7.0,At Risk (was loyal)
C00298,Anika Malhotra,anika.malhotra298@example.com,Coimbatore,Tamil Nadu,2022-12-07,Loyal,263.0,5.0,62761.05,11.0,Champions
C00299,Amit Agarwal,amit.agarwal299@example.com,Coimbatore,Tamil Nadu,2023-01-22,Loyal,196.0,4.0,43035.15,11.0,Champions
C00300,Meera Kapoor,meera.kapoor300@example.com,Patna,Bihar,2024-06-09,Regular,,,,,
C00301,Neha Patel,neha.patel301@example.com,Kolkata,West Bengal,2023-08-09,Regular,,,,,
C00302,Sai Chopra,sai.chopra302@example.com,Indore,Madhya Pradesh,2022-02-14,Regular,209.0,5.0,37546.14,10.0,Champions
C00303,Pooja Bose,pooja.bose303@example.com,Aligarh,Uttar Pradesh,2023-12-24,New,169.0,3.0,22398.11,8.0,At Risk (was loyal)
C00304,Saanvi Iyer,saanvi.iyer304@example.com,Indore,Madhya Pradesh,2023-05-23,New,128.0,4.0,25780.19,9.0,At Risk (was loyal)
C00305,Arjun Pillai,arjun.pillai305@example.com,Delhi,Delhi,2024-09-15,New,,,,,
C00306,Kavya Reddy,kavya.reddy306@example.com,Aligarh,Uttar Pradesh,2024-06-14,VIP,,,,,
C00307,Vihaan Pillai,vihaan.pillai307@example.com,Patna,Bihar,2024-07-21,Regular,,,,,
C00308,Aarav Iyer,aarav.iyer308@example.com,Patna,Bihar,2023-02-24,Regular,143.0,2.0,36687.16,7.0,Lost / Churned
C00309,Aditya Bose,aditya.bose309@example.com,Ahmedabad,Gujarat,2024-03-11,Regular,78.0,3.0,21229.21,8.0,At Risk (was loyal)
C00310,Ananya Shah,ananya.shah310@example.com,Jaipur,Rajasthan,2023-12-11,VIP,236.0,1.0,556.29,5.0,New / Promising
C00311,Rohan Gupta,rohan.gupta311@example.com,Indore,Madhya Pradesh,2024-05-22,New,,,,,
C00312,Kavya Agarwal,kavya.agarwal312@example.com,Aligarh,Uttar Pradesh,2023-01-25,Regular,177.0,5.0,61165.54,10.0,At Risk (was loyal)
C00313,Rohan Bose,rohan.bose313@example.com,Aligarh,Uttar Pradesh,2024-06-12,Regular,111.0,2.0,31447.75,7.0,Lost / Churned
C00314,Vivaan Shah,vivaan.shah314@example.com,Coimbatore,Tamil Nadu,2022-03-12,Regular,243.0,4.0,104948.01,11.0,Champions
C00315,Rohan Mehta,rohan.mehta315@example.com,Pune,Maharashtra,2022-08-21,New,5.0,4.0,13431.19,6.0,At Risk (was loyal)
C00316,Aadhya Reddy,aadhya.reddy316@example.com,Bengaluru,Karnataka,2024-02-18,Loyal,,,,,
C00317,Myra Nair,myra.nair317@example.com,Hyderabad,Telangana,2023-12-12,VIP,259.0,2.0,24114.62,8.0,New / Promising
C00318,Nikhil Sharma,nikhil.sharma318@example.com,Lucknow,Uttar Pradesh,2022-02-17,Regular,380.0,2.0,3126.76,7.0,New / Promising
C00319,Sunil Verma,sunil.verma319@example.com,Aligarh,Uttar Pradesh,2022-10-28,Regular,258.0,2.0,9556.0,7.0,New / Promising
C00320,Diya Chopra,diya.chopra320@example.com,Surat,Gujarat,2022-05-30,VIP,396.0,1.0,28752.96,9.0,New / Promising
C00321,Pari Chopra,pari.chopra321@example.com,Pune,Maharashtra,2023-08-03,Loyal,186.0,3.0,14271.96,7.0,At Risk (was loyal)
C00322,Reyansh Nair,reyansh.nair322@example.com,Chennai,Tamil Nadu,2022-03-22,New,223.0,4.0,19558.96,9.0,Champions
C00323,Sara Patel,sara.patel323@example.com,Indore,Madhya Pradesh,2023-05-25,Regular,453.0,1.0,4799.22,6.0,New / Promising
C00324,Sai Das,sai.das324@example.com,Ahmedabad,Gujarat,2023-10-16,Regular,208.0,4.0,66392.39,11.0,Champions
C00325,Myra Rao,myra.rao325@example.com,Jaipur,Rajasthan,2023-11-14,Regular,104.0,2.0,14112.94,6.0,Lost / Churned
C00326,Nikhil Das,nikhil.das326@example.com,Mumbai,Maharashtra,2024-07-11,Loyal,33.0,3.0,14917.38,6.0,At Risk (was loyal)
C00327,Karan Agarwal,karan.agarwal327@example.com,Lucknow,Uttar Pradesh,2022-06-11,VIP,6.0,1.0,418.47,3.0,Lost / Churned
C00328,Myra Malhotra,myra.malhotra328@example.com,Bengaluru,Karnataka,2023-08-25,VIP,78.0,2.0,64080.4,9.0,At Risk (was loyal)
C00329,Rohan Chopra,rohan.chopra329@example.com,Lucknow,Uttar Pradesh,2023-12-08,Regular,341.0,2.0,2228.02,7.0,New / Promising
C00330,Myra Mehta,myra.mehta330@example.com,Jaipur,Rajasthan,2022-07-23,New,565.0,1.0,764.64,6.0,New / Promising
C00331,Kavya Bose,kavya.bose331@example.com,Indore,Madhya Pradesh,2022-04-20,VIP,51.0,5.0,69183.17,10.0,At Risk (was loyal)
C00332,Saanvi Kulkarni,saanvi.kulkarni332@example.com,Pune,Maharashtra,2023-01-03,Loyal,307.0,4.0,40981.52,11.0,Champions
C00333,Neha Mehta,neha.mehta333@example.com,Lucknow,Uttar Pradesh,2022-01-23,New,113.0,7.0,68106.67,10.0,At Risk (was loyal)
C00334,Krishna Sharma,krishna.sharma334@example.com,Indore,Madhya Pradesh,2023-08-03,VIP,47.0,3.0,13818.38,6.0,At Risk (was loyal)
C00335,Meera Shah,meera.shah335@example.com,Delhi,Delhi,2024-02-03,Loyal,,,,,
C00336,Priya Mehta,priya.mehta336@example.com,Kochi,Kerala,2024-03-05,Regular,,,,,
C00337,Sara Malhotra,sara.malhotra337@example.com,Pune,Maharashtra,2022-08-13,Regular,126.0,5.0,35716.13,9.0,At Risk (was loyal)
C00338,Sara Rao,sara.rao338@example.com,Kolkata,West Bengal,2023-11-26,Regular,,,,,
C00339,Rohan Reddy,rohan.reddy339@example.com,Ahmedabad,Gujarat,2024-07-14,New,,,,,
C00340,Kabir Das,kabir.das340@example.com,Delhi,Delhi,2022-02-04,New,352.0,4.0,15062.09,9.0,Regular
C00341,Pooja Iyer,pooja.iyer341@example.com,Surat,Gujarat,2022-04-03,Loyal,210.0,2.0,4179.34,6.0,New / Promising
C00342,Ananya Chopra,ananya.chopra342@example.com,Lucknow,Uttar Pradesh,2022-06-29,New,42.0,5.0,79096.31,9.0,At Risk (was loyal)
C00343,Arjun Agarwal,arjun.agarwal343@example.com,Kolkata,West Bengal,2024-06-16,New,,,,,
C00344,Pari Pillai,pari.pillai344@example.com,Surat,Gujarat,2024-07-24,Regular,,,,,
C00345,Priya Nair,priya.nair345@example.com,Jaipur,Rajasthan,2022-09-21,Regular,248.0,3.0,14853.88,8.0,Regular
C00346,Sunil Mehta,sunil.mehta346@example.com,Kochi,Kerala,2024-02-04,VIP,8.0,1.0,6229.74,3.0,Lost / Churned
C00347,Sunil Reddy,sunil.reddy347@example.com,Aligarh,Uttar Pradesh,2023-04-25,New,,,,,
C00348,Arjun Patel,arjun.patel348@example.com,Bengaluru,Karnataka,2024-05-30,New,,,,,
C00349,Kavya Agarwal,kavya.agarwal349@example.com,Indore,Madhya Pradesh,2023-01-10,Loyal,527.0,1.0,8819.7,7.0,New / Promising
C00350,Sunil Joshi,sunil.joshi350@example.com,Bengaluru,Karnataka,2022-01-15,Regular,381.0,5.0,19226.59,11.0,Champions
C00351,Riya Reddy,riya.reddy351@example.com,Jaipur,Rajasthan,2023-04-11,New,54.0,3.0,29021.63,8.0,At Risk (was loyal)
C00352,Karan Rao,karan.rao352@example.com,Surat,Gujarat,2023-08-22,Regular,204.0,1.0,46715.07,9.0,New / Promising
C00353,Priya Malhotra,priya.malhotra353@example.com,Indore,Madhya Pradesh,2022-04-21,New,523.0,2.0,46665.08,11.0,Champions
C00354,Anika Sharma,anika.sharma354@example.com,Pune,Maharashtra,2023-09-27,New,,,,,
C00355,Ananya Shah,ananya.shah355@example.com,Coimbatore,Tamil Nadu,2022-08-15,Regular,411.0,2.0,7356.95,8.0,New / Promising
C00356,Rohan Das,rohan.das356@example.com,Bengaluru,Karnataka,2024-07-20,Regular,20.0,1.0,20958.29,5.0,Lost / Churned
C00357,Rohan Chopra,rohan.chopra357@example.com,Lucknow,Uttar Pradesh,2022-04-30,VIP,,,,,
C00358,Vivaan Verma,vivaan.verma358@example.com,Ahmedabad,Gujarat,2022-11-08,Regular,391.0,2.0,40168.07,10.0,New / Promising
C00359,Vihaan Reddy,vihaan.reddy359@example.com,Kochi,Kerala,2022-08-29,Regular,320.0,7.0,115786.56,11.0,Champions
C00360,Arjun Joshi,arjun.joshi360@example.com,Coimbatore,Tamil Nadu,2023-04-10,Regular,88.0,4.0,37180.85,9.0,At Risk (was loyal)
C00361,Karan Agarwal,karan.agarwal361@example.com,Surat,Gujarat,2023-03-06,New,334.0,4.0,12771.54,8.0,Regular
C00362,Nikhil Chopra,nikhil.chopra362@example.com,Ahmedabad,Gujarat,2023-11-02,Regular,,,,,
C00363,Priya Bose,priya.bose363@example.com,Hyderabad,Telangana,2023-09-23,New,311.0,2.0,9279.83,7.0,New / Promising
C00364,Krishna Verma,krishna.verma364@example.com,Nagpur,Maharashtra,2023-12-08,VIP,,,,,
C00365,Ishaan Das,ishaan.das365@example.com,Surat,Gujarat,2023-04-01,New,166.0,4.0,64398.97,10.0,At Risk (was loyal)
C00366,Kavya Malhotra,kavya.malhotra366@example.com,Pune,Maharashtra,2022-04-12,Regular,83.0,3.0,4495.2,6.0,At Risk (was loyal)
C00367,Riya Malhotra,riya.malhotra367@example.com,Surat,Gujarat,2022-03-04,New,27.0,5.0,42774.75,9.0,At Risk (was loyal)
C00368,Krishna Singh,krishna.singh368@example.com,Indore,Madhya Pradesh,2024-09-18,VIP,77.0,1.0,60381.31,8.0,Lost / Churned
C00369,Kavya Das,kavya.das369@example.com,Hyderabad,Telangana,2022-04-04,Regular,96.0,7.0,41144.53,10.0,At Risk (was loyal)
C00370,Rohan Shah,rohan.shah370@example.com,Kolkata,West Bengal,2024-09-21,Regular,47.0,1.0,32045.28,6.0,Lost / Churned
C00371,Vivaan Kapoor,vivaan.kapoor371@example.com,Mumbai,Maharashtra,2022-09-07,New,331.0,4.0,98540.61,11.0,Champions
C00372,Sunil Kulkarni,sunil.kulkarni372@example.com,Ahmedabad,Gujarat,2022-07-30,Loyal,4.0,4.0,13244.1,6.0,At Risk (was loyal)
C00373,Priya Agarwal,priya.agarwal373@example.com,Bengaluru,Karnataka,2022-08-01,New,256.0,4.0,41338.08,11.0,Champions
C00374,Priya Patel,priya.patel374@example.com,Kolkata,West Bengal,2022-12-03,Loyal,170.0,3.0,11773.61,7.0,At Risk (was loyal)
C00375,Sunil Shah,sunil.shah375@example.com,Ahmedabad,Gujarat,2022-01-03,New,405.0,2.0,2103.88,7.0,New / Promising
C00376,Kavya Iyer,kavya.iyer376@example.com,Jaipur,Rajasthan,2022-05-14,New,590.0,1.0,1417.21,6.0,New / Promising
C00377,Krishna Nair,krishna.nair377@example.com,Coimbatore,Tamil Nadu,2022-04-23,New,76.0,5.0,38452.15,9.0,At Risk (was loyal)
C00378,Arjun Sharma,arjun.sharma378@example.com,Mumbai,Maharashtra,2023-01-02,Regular,130.0,4.0,13628.25,7.0,At Risk (was loyal)
C00379,Ira Kapoor,ira.kapoor379@example.com,Pune,Maharashtra,2022-01-17,Regular,103.0,3.0,17330.4,7.0,At Risk (was loyal)
C00380,Krishna Verma,krishna.verma380@example.com,Chennai,Tamil Nadu,2022-05-10,New,57.0,2.0,14957.03,6.0,Lost / Churned
C00381,Pari Reddy,pari.reddy381@example.com,Nagpur,Maharashtra,2024-02-03,Loyal,211.0,1.0,170.95,5.0,New / Promising
C00382,Anika Das,anika.das382@example.com,Bengaluru,Karnataka,2024-03-07,Regular,295.0,1.0,2244.05,5.0,New / Promising
C00383,Pari Kulkarni,pari.kulkarni383@example.com,Surat,Gujarat,2022-04-22,Regular,42.0,3.0,26538.74,7.0,At Risk (was loyal)
C00384,Pari Patel,pari.patel384@example.com,Patna,Bihar,2024-08-26,Regular,,,,,
C00385,Pooja Pillai,pooja.pillai385@example.com,Delhi,Delhi,2022-11-05,Regular,125.0,8.0,29838.25,9.0,At Risk (was loyal)
C00386,Rohan Sharma,rohan.sharma386@example.com,Patna,Bihar,2022-03-04,Regular,119.0,7.0,38783.9,9.0,At Risk (was loyal)
C00387,Kavya Joshi,kavya.joshi387@example.com,Kochi,Kerala,2023-03-13,New,208.0,1.0,57763.65,9.0,New / Promising
C00388,Anika Das,anika.das388@example.com,Hyderabad,Telangana,2022-03-17,New,195.0,2.0,38852.35,8.0,New / Promising
C00389,Ananya Shah,ananya.shah389@example.com,Bengaluru,Karnataka,2022-06-01,Loyal,56.0,7.0,90790.41,10.0,At Risk (was loyal)
C00390,Arjun Rao,arjun.rao390@example.com,Bengaluru,Karnataka,2023-10-02,VIP,,,,,
C00391,Neha Kapoor,neha.kapoor391@example.com,Coimbatore,Tamil Nadu,2023-01-26,Regular,389.0,2.0,24343.6,9.0,New / Promising
C00392,Kabir Das,kabir.das392@example.com,Chandigarh,Chandigarh,2023-06-02,New,288.0,1.0,1521.3,5.0,New / Promising
C00393,Vihaan Reddy,vihaan.reddy393@example.com,Nagpur,Maharashtra,2024-05-23,Regular,,,,,
C00394,Pooja Singh,pooja.singh394@example.com,Coimbatore,Tamil Nadu,2023-03-17,Regular,221.0,5.0,18876.96,10.0,Champions
C00395,Nikhil Patel,nikhil.patel395@example.com,Patna,Bihar,2023-02-28,New,79.0,2.0,7287.88,6.0,Lost / Churned
C00396,Priya Das,priya.das396@example.com,Aligarh,Uttar Pradesh,2023-02-13,New,243.0,7.0,42441.33,11.0,Champions
C00397,Pooja Reddy,pooja.reddy397@example.com,Nagpur,Maharashtra,2022-11-17,Loyal,80.0,5.0,28131.04,9.0,At Risk (was loyal)
C00398,Ananya Rao,ananya.rao398@example.com,Nagpur,Maharashtra,2023-01-19,Regular,444.0,1.0,17789.26,8.0,New / Promising
C00399,Karan Bose,karan.bose399@example.com,Ahmedabad,Gujarat,2022-03-10,New,201.0,2.0,53428.77,10.0,Champions
C00400,Priya Gupta,priya.gupta400@example.com,Bengaluru,Karnataka,2022-04-06,New,326.0,2.0,17437.58,7.0,New / Promising
